hash	study_hash	study_id	analysis_id	analysis_summary	analysis_type	instrument_name	instrument_type	ms_type	ion_mode
e186eef4ba4c91fe3e31dc595270ef9433cbe770	10ad0595bf81ed14ee0b32183047c981b781dc6c	ST000789	AN001257	HILIC NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
a70bd876c256d78cef619240094700e248e11b9d	eef7c17d828876323777f034715fcef007e8aa48	ST000790	AN001258	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
9a1a07fa47cc813fb9629bbf2c30d123808eeb4e	9d84ac30db3b1965fdfdb9dd45f989fe66ac362a	ST000791	AN001259	Reversed phase POSITIVE ION MODE	MS	Thermo Quantum Ultra	Triple quadrupole	ESI	POSITIVE
92868a1e0d65028c39da27f6a26e686b584c918f	af66aebd5099a8acb42919979193dfd2b6a959a4	ST000800	AN001271	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
e9ddbd8735c560a927c35d7ed79fe48f8edb208c	af66aebd5099a8acb42919979193dfd2b6a959a4	ST000800	AN001272	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
9b115f76242d09e86d9571fa9fc0b976959aae61	448b22dbe59a6a82c369b372002c9988ff49e667	ST000801	AN001273	HILIC POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
e3048c4a784ea3f8b50cf53e7bece76e7c7b69a3	d817570ab2e996963521a6dd5acf2f04091248a4	ST000802	AN001274	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
fcb3a18fb0f128a856fd9a34addaed227fb68782	cb62419f14e23905c910cb62485db98476d3653c	ST000813	AN001286	GC POSITIVE ION MODE	MS	Leco Pegasus III GC TOF	GC-TOF	EI	POSITIVE
43333ec5f970332aaedf5482dda58f6525161d5f	079c07843cb64f4f045bd0ee823e65535198c009	ST000814	AN001288	C18 NEGATIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
63970408f53d88be0097e4216dd912d8129f1a44	079c07843cb64f4f045bd0ee823e65535198c009	ST000814	AN001289	C18 POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
d824459aba424e70ed4a098bce1060ff4f73e076	e1d70524027119aa3ec48ce6f08d75c303d1df56	ST000815	AN001290	GC POSITIVE ION MODE	MS	Thermo LTQ	Single quadrupole	EI	POSITIVE
c2078d64417817841e8081afc2cc2b44356c4d21	e1d70524027119aa3ec48ce6f08d75c303d1df56	ST000815	AN001291	LCMS POSITIVE ION MODE	MS	Thermo LTQ	Not supplied	ESI	POSITIVE
ce12c79cd918fc90c715c62325cc8400cbf21f10	e1d70524027119aa3ec48ce6f08d75c303d1df56	ST000815	AN001292	LCMS NEGATIVE ION MODE	MS	Thermo LTQ	Not supplied	ESI	NEGATIVE
1fc2f2336d789a6135f785831894e8a238af048e	8533e9ca42f96baee350ff275c3806e4752f677e	ST000816	AN001293	C18 NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	NEGATIVE
c8cf8ccef7de9a2dff4edd4d241c5aff90435b20	8533e9ca42f96baee350ff275c3806e4752f677e	ST000816	AN001294	C18 POSITIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	POSITIVE
c7a724b80aad386df048ccace3d78045bc919887	ae91d8c93f9c6879d0dc17d9d53c933feb2b66ae	ST000817	AN001295	-	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
66fe6f52b7af65614e1e39977056f6fdbc505233	5d53f069355376463f3a8f682fc58a0ce87344e9	ST000818	AN001296	C18 NEGATIVE ION MODE/QTOF	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
26b5d670f6d37ece0e803a7f19cfbae481df3faa	5d53f069355376463f3a8f682fc58a0ce87344e9	ST000818	AN001297	C18 POSITIVE ION MODE/QTOF	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
d98d6f819a84e8bd043ce37d981ac71f6db60b5b	5d53f069355376463f3a8f682fc58a0ce87344e9	ST000818	AN001298	C18 NEGATIVE ION MODE/Triple TOF	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	NEGATIVE
5096d5df758afd7d14a1526eb2f6131aec06703b	5d53f069355376463f3a8f682fc58a0ce87344e9	ST000818	AN001299	C18 POSITIVE ION MODE/Triple TOF	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	POSITIVE
4a2e8217b56d2f39e5fc82b8f698fe5feb93d7fe	bfe1b845565ed62be499ad551a55debd25c9bc35	ST000819	AN001300	C18 NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	NEGATIVE
7a8789d096e996bcccce3ce3f3328e0955cf4b74	bfe1b845565ed62be499ad551a55debd25c9bc35	ST000819	AN001301	C18 POSITIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	POSITIVE
e66defb81fab13948e795a8c1c4726f1999a0d86	bfe1b845565ed62be499ad551a55debd25c9bc35	ST000819	AN001302	Reversed phase POSITIVE ION MODE	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
3086da8cdc67d33f5d9319f150d61710f244040c	4c875325f86cb95049d39b426878c1922f8f8308	ST000820	AN001303	C18 NEGATIVE ION MODE	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	NEGATIVE
317d4e0385250247fb1506ddbb10151e3f6009b4	9301ae2d128c356b22934329c0db7437a2935511	ST000821	AN001304	C18 NEGATIVE ION MODE	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	NEGATIVE
4fae3655f691bf867bb32fc141de70927e8c01a0	0c3ede75eaab3f6d741451745ca310b3af25a0c7	ST000822	AN001305	C18 NEGATIVE ION MODE	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	NEGATIVE
b4d891f239aa7d2b9eec8650041ce797ad94d926	883e8f694daa275fa110a675ce7cb19e026953a3	ST000823	AN001306	6530 Q-TOF/C18 NEGATIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
20b5a8f379c126a6a2ce10bdcff4b5f30798bc2b	883e8f694daa275fa110a675ce7cb19e026953a3	ST000823	AN001307	6530 Q-TOF/C18 POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
bde1fe600ea50738e6fc360c4f264d1100012a3b	883e8f694daa275fa110a675ce7cb19e026953a3	ST000823	AN001308	TripleTOF 5600+/C18 NEGATIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	NEGATIVE
905a2401ef8c3811377f9906908873961a911c1c	883e8f694daa275fa110a675ce7cb19e026953a3	ST000823	AN001309	TripleTOF 5600+/C18 POSITIVE ION MODE	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	POSITIVE
72886b11221807794b60d75122f99274b0461614	8506a687696fe60a024e990b786ad85a40a79b4f	ST000824	AN001310	Amino, Aminopropyl HILIC NEGATIVE ION MODE	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	NEGATIVE
c3ebbc7316842baaa23c8afbdacd875d340fa5ee	dad0d0a8edfe019c7121403b5ba4df7b45511600	ST000825	AN001311	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 4000 QTrap	Triple quadrupole	ESI	POSITIVE
588e3f9adaaceb0de15aa36339495bc2e124728b	dad0d0a8edfe019c7121403b5ba4df7b45511600	ST000825	AN001312	Isocratic POSITIVE ION MODE	MS	ABI Sciex 4000 QTrap	Triple quadrupole	ESI	POSITIVE
0f36821281308697afe7d9e2ad24a2401002405a	dad0d0a8edfe019c7121403b5ba4df7b45511600	ST000825	AN001313	Isocratic NEGATIVE ION MODE	MS	ABI Sciex 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
bf0433040b3422f5256f9040843e52eb5ce691f6	9e205e75e250d0d6efb2c3afd817c0e375f0bfab	ST000827	AN001315	Phenyl POSITIVE ION MODE/ Ceramides set1	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
94e4ce556a88e41f4f74e39983f7bd808631b378	9e205e75e250d0d6efb2c3afd817c0e375f0bfab	ST000827	AN001316	Phenyl POSITIVE ION MODE/Ceramides set2	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
b2ab969b5bd3b98caa07e63c8109d68e45b8bf5e	558bb1b9ca25da0da62533614350aa12b392d1b3	ST000828	AN001834	Phenyl POSITIVE ION MODE/ Ceramides set1	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
3bdf21f9fabd11f753c302a43f10fce68d8153a2	558bb1b9ca25da0da62533614350aa12b392d1b3	ST000828	AN001835	Phenyl POSITIVE ION MODE/Ceramides set2	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
08f65925d2c5aa82b3159d77204db9e2a8c4e14a	558bb1b9ca25da0da62533614350aa12b392d1b3	ST000828	AN001836	HILIC NEGATIVE ION MODE	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
2513955236ed08a2872aa310790dc6334d033862	558bb1b9ca25da0da62533614350aa12b392d1b3	ST000828	AN001837	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
0567ddf00ca4c375724de5b4fb3042729c356f7f	d52aa31e37e61d84a0ca60e800ebe7aed9e041dd	ST000829	AN001321	GC POSITIVE ION MODE/Amino acids set1	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
d384e4cc9e73f37865a76bb8129dcb708ac5583f	d52aa31e37e61d84a0ca60e800ebe7aed9e041dd	ST000829	AN001322	GC POSITIVE ION MODE/Amino acids set2	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
de1e0efc82e072e25fd8b6c50330eb3e0e3a571a	dd28a9b067bf98234818cfe7b8f54438509f09e8	ST000830	AN001323	C18 POSITIVE ION MODE/Acyl carnitines set1	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
2af54861b2a26092c7efae1d538bf1306659f2f2	dd28a9b067bf98234818cfe7b8f54438509f09e8	ST000830	AN001324	C18 POSITIVE ION MODE/Acyl carnitines set2	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
bb1ffe5ca57607ab3366ef2011a4fe126fcd6b13	155cbf5bcd4623c51ca1056fd58bb239673d6436	ST000831	AN001325	C18 NEGATIVE ION MODE	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	NEGATIVE
da6c79be519a780c8e7a67ce9cd976594cb8f7ff	bfab0bdf0b62cc72d53f3a6c0a8da289fdda0587	ST000832	AN001838	HILIC NEGATIVE ION MODE/Nucleotides, Organic acids	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
04efb377ba12d03d6a86df5ff08bcc05c3ce7b48	bfab0bdf0b62cc72d53f3a6c0a8da289fdda0587	ST000832	AN001839	GC POSITIVE ION MODE/Oganic acids	MS	Agilent MS_5975	Single quadrupole	EI	POSITIVE
c4b49f44536ce2392520a94b9687cb888a887ee6	bfab0bdf0b62cc72d53f3a6c0a8da289fdda0587	ST000832	AN001840	HILIC NEGATIVE ION MODE/Nucleotides, Amino acids	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
c781d89cc9f5805eaf98d764c9358410bf6266f5	116298ca5f8ec244e0eba7f1bb718e2749d30a1c	ST000833	AN001841	HILIC NEGATIVE ION MODE/Nucleotides, Organic acids	MS	Agilent 6520B QTOF	QTOF	ESI	POSITIVE
713bb9dfa7ec0dbe07dfb09a13b156246bbcdf2f	116298ca5f8ec244e0eba7f1bb718e2749d30a1c	ST000833	AN001842	GC POSITIVE ION MODE/Organic acids	MS	Agilent MS_5975	Single quadrupole	EI	POSITIVE
f6d0f08f4d572833c1d8f4d6b65704b713621402	116298ca5f8ec244e0eba7f1bb718e2749d30a1c	ST000833	AN001843	HILIC NEGATIVE ION MODE/Nucleotides, Amino acids	MS	Agilent 6520B QTOF	QTOF	ESI	POSITIVE
551155fe9cf8d03bf78da35ca28f28dacf1c3a56	05dcec6f5a600f9e3e7bdcf55226349dd65b35f6	ST000834	AN001424	HILIC NEGATIVE ION MODE	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
4a28be080950bf269b074d40a675da018edd9359	05dcec6f5a600f9e3e7bdcf55226349dd65b35f6	ST000834	AN001425	GC POSITIVE ION MODE	MS	Agilent 5975	Single quadrupole	EI	POSITIVE
07ea97f103f902c06221e831bc7642515aeb3d7b	a8a3a9782ed19bff1767b0af96a0e15318daed48	ST000835	AN001336	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
2b4257d08e5962fe8ef1dad27cf0679eecf2ab00	a8a3a9782ed19bff1767b0af96a0e15318daed48	ST000835	AN001337	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
0218981d97b5c39712e1e7220f928579d412c4e9	c0401c0a79494a409e93e37f145cfcc84438e924	ST000836	AN001338	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
03e94d915c3685acae501ba302045accfed2e66e	c0401c0a79494a409e93e37f145cfcc84438e924	ST000836	AN001339	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
c069cadf202a1d0a3e67f5aaa3623c2cd99d6ebf	9d4a4c086728df13d829122701ee2c1af10d7d38	ST000837	AN001340	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
7bc5d0681bb8310f89c8baa6961ab02f1566eb3f	9d4a4c086728df13d829122701ee2c1af10d7d38	ST000837	AN001341	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
c6162729b5a63dbeb965c884210c095726055fc3	7cb64d91a4c49785a97739b5ce7f4a4ead6379e1	ST000838	AN001342	C18 POSITIVE ION MODE/Acyl carnitines	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
6df8f5ed22914c8358cf19155e8197fadda4051c	7cb64d91a4c49785a97739b5ce7f4a4ead6379e1	ST000838	AN001343	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
0709824716cb58d384b471443de4e60be64dfecb	7cb64d91a4c49785a97739b5ce7f4a4ead6379e1	ST000838	AN001344	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
09706e8fd09eb50ec5b279845da6dc2045038de0	a92dc3e201e70bd2c1ef06e70d3293afcfea3fd4	ST000839	AN001345	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
6aedd800c8917e6c1ca295ec9302101a799d42a9	a92dc3e201e70bd2c1ef06e70d3293afcfea3fd4	ST000839	AN001346	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
33e716e7858072ecbc438c206cb4eef13cb3a744	6c13810e318e13294e027f7e875caba89645e66d	ST000840	AN001844	HILIC NEGATIVE ION MODE	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
671c477969b3129f9f00fc3315a9434dd8d5bc95	6c13810e318e13294e027f7e875caba89645e66d	ST000840	AN001845	GC POSITIVE ION MODE	MS	Agilent MS_5975	Single quadrupole	EI	POSITIVE
765f2d762c888bb8702f342dd0369a3fae5b58e4	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001349	C18 NEGATIVE ION MODE/QTOF	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
1ed90821980b152ddf9216cae3514423a0393cff	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001350	C18 POSITIVE ION MODE/QTOF	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
567cb35a3ca61c568468e593ee66d96bb1c1ab04	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001351	C18 NEGATIVE ION MODE/Triple TOF	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	NEGATIVE
2dfb48aeb1e2cf92ec4e81e66fdc0f2efbc8cd9c	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001352	C18 POSITIVE ION MODE/Triple TOF	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	POSITIVE
78af0a551c923b80db8a88002b3f7530bc1b3ebb	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001353	C18 POSITIVE ION MODE/Triple quadrupole	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
c7d3f03e2ec732e87e080c0cab78a9538d917c9e	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001354	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
a98b2052321a99967e77e7741ebca0d58e74a14b	97835517697957ca0d3afeeaf45a1d59f36e7ba6	ST000841	AN001355	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
2c95fc194f5a491d5c12c2d89afb5e7b176fc1dc	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001356	C18 NEGATIVE ION MODE/QTOF	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
309f4b4d558cdc5b9458aa200fb6b42e550dafba	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001357	C18 POSITIVE ION MODE/QTOF	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
bf5ce5c1abe35ac62afa6741567e271b8c0b9e5c	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001358	C18 NEGATIVE ION MODE/Triple TOF	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	NEGATIVE
336857ac40986fa8725ae0ff2abc0556b48966c1	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001359	C18 POSITIVE ION MODE/Triple TOF	MS	ABI Sciex 5600+ TripleTOF	Triple TOF	ESI	POSITIVE
8f33e36fe11073219b187be0343ba8a10d333c49	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001360	C18 POSITIVE ION MODE/Triple quadrupole	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
dd01baf2fbeef0ca0560aae3ad9ea4ff71c284d8	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001361	C18 POSITIVE ION MODE/Triple quadrupole	MS	Agilent 6490A QQQ	Triple quadrupole	ESI	POSITIVE
bb59f7d7cdc26b7bf3fbb0eb78c53e5a7f55afd8	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001362	HILIC NEGATIVE ION MODE/Amino, Aminopropyl	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
7412b5e8fadd87562ae8062c50eb218ab6fb92c4	42277eaea1e1fb19ac07364caccae2e3a7644212	ST000842	AN001363	HILIC NEGATIVE ION MODE/Nucleotides, Sugars	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
acf3b5a78904822c64ae3d77c64d361957e7a829	80ef0dc65d68c172e1fba32b198b92448d0d6460	ST000843	AN001364	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
0aeaddf9c248cc6b7340a5fd386666d2f009d9b2	80ef0dc65d68c172e1fba32b198b92448d0d6460	ST000843	AN001365	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	POSITIVE
6becf4d7613b7d00a057f451e106b2100a4f05b6	a97afb10dd3d6c439e15d2aaa997ddb50b7f2bd8	ST000844	AN001366	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
16758bf3a7af4cbf8da93d8bc7b468dbfeb45e02	a97afb10dd3d6c439e15d2aaa997ddb50b7f2bd8	ST000844	AN001367	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	POSITIVE
8f1de30e5c71c57a423e77760577669eb67704e9	21949bcd1d774477bab3580b570f41111bd5efa7	ST000845	AN001368	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
9ea6be97c0496b75a060fe6f020577ecae857e7e	f62b5d6c0d81e4d8a66e8638ba58264c2778303c	ST000846	AN001369	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
fa4b6d7ccfe66f0dedf3fc969701e1b38f799047	f62b5d6c0d81e4d8a66e8638ba58264c2778303c	ST000846	AN001370	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	POSITIVE
76ba48b2bf5f7889791525721495522e2b57aebd	e223373292710da5984cda4cb681e37ed623684c	ST000847	AN001371	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
a7a075cbcde33220afe838a5a82b441d1761121c	bf28f76466e33d9e726342d4038303300037a57e	ST000865	AN001390	GC POSITIVE ION MODE	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
2b23b2fbcde02fd8e4873b68b866733a1a52e437	83968abb23c483502a8c0508c2540b1e1c5c9724	ST000867	AN001395	GC/MS	MS	Thermo Trace DSQ	Single quadrupole	EI	POSITIVE
46ccd43b1bd7ba5dbcec7bf40eaef1f11224bb69	83968abb23c483502a8c0508c2540b1e1c5c9724	ST000867	AN001396	UPLC/MS/MS POSITIVE ION MODE	MS	Thermo Orbitrap Elite Hybrid Ion Trap-Orbitrap	Orbitrap	ESI	POSITIVE
0e8300471dd0f25e1dda5703f03b6e47536f8384	83968abb23c483502a8c0508c2540b1e1c5c9724	ST000867	AN001397	UPLC/MS/MS NEGATIVE ION MODE	MS	Thermo Orbitrap Elite Hybrid Ion Trap-Orbitrap	Orbitrap	ESI	NEGATIVE
9c88f33b3280e065d1a402d3fd7e486e4e284551	6137cf72508fc05428d9f9fa20fe91c8e97e8e1d	ST000868	AN001416	Direct infusion NEGATIVE ION MODE	MS	Thermo LTQ Discovery Orbitrap	Orbitrap	API	NEGATIVE
64bd7dc09c5ec18506d2da0b45f460d1dc1c9715	9772fb8e097a6dc6732e62c5aa657b99a0330bcd	ST000870	AN001417	Direct infusion NEGATIVE ION MODE	MS	Thermo LTQ Discovery Orbitrap	Orbitrap	API	NEGATIVE
2dfb3cee921c476332458add7674edcbb6c48225	8e686b825be5d624ca98be1de838aca2c079fa8b	ST000871	AN001415	Direct infusion NEGATIVE ION MODE	MS	Thermo LTQ Discovery Orbitrap	Orbitrap	API	NEGATIVE
93a7990449ff8e5c72495d446394e4c7b3c7f2ee	e73dd8d9561c410fe3dc6df1a1bfded069a06a78	ST000872	AN001404	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
4f032807fe6ffcf4dd41f0115c55a81e55817868	e73dd8d9561c410fe3dc6df1a1bfded069a06a78	ST000872	AN001405	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	POSITIVE
b106b305c7f00f058e704d9a440e53de10b83b68	8c98e06ea5963d35a3c7d7ac526bcae5fcc944a0	ST000873	AN001478	Reversed phase NEGATIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	NEGATIVE
e1d566a4624690d585eb68968c2ef4046fdb646d	8c98e06ea5963d35a3c7d7ac526bcae5fcc944a0	ST000873	AN001479	Reversed phase POSITIVE ION MODE	MS	ABI Sciex 6500 QTrap	Triple quadrupole	ESI	POSITIVE
92f33f14d76d0a1207b852601db8924891254f52	de2af53fd086b9a4142fd04347907255bdd61478	ST000876	AN001413	Direct infusion POSITIVE ION MODE	MS	Waters Xevo-TQ-S	Triple quadrupole	ESI	POSITIVE
079ea6e778f360ef5963ffb71605da011a763185	b292532fb06c56972334fcc9127bf893a11d1352	ST000878	AN001428	GC POSITIVE ION MODE	MS	Leco Pegasus III GC TOF	GC-TOF	EI	POSITIVE
aae6a42b2743e14c5f06dd8420fabdf3a6bde8a4	58f038506ccdbb08abef2e35b6c0920b9ea5b5bb	ST000879	AN001429	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
82a41bb5aa8290c60ab3ca7c0283b1e05017b952	58f038506ccdbb08abef2e35b6c0920b9ea5b5bb	ST000879	AN001430	HILIC NEGATIVE ION MODE	MS	ABI Sciex 5500 QTrap	Triple quadrupole	ESI	NEGATIVE
2d1eff977ab139b58fc4cd4132ea14625888015f	58f038506ccdbb08abef2e35b6c0920b9ea5b5bb	ST000879	AN001431	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
de0b01867e1967b03b60f373800667f661e1f047	58f038506ccdbb08abef2e35b6c0920b9ea5b5bb	ST000879	AN001432	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
34492ab2cee63a0e002f6f03753a98614cd71026	918d66eba6b08e3cbd2707ad031df51eb1c14fa5	ST000880	AN001433	HILIC POSITIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
cf24c9988a059bd9f3f38820a9b37075976bd7cc	918d66eba6b08e3cbd2707ad031df51eb1c14fa5	ST000880	AN001434	HILIC NEGATIVE ION MODE	MS	ABI Sciex 5500 QTrap	Triple quadrupole	ESI	NEGATIVE
b2ca9a7f03493f674823f164818046a3638a1653	918d66eba6b08e3cbd2707ad031df51eb1c14fa5	ST000880	AN001435	Reversed phase NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
a0db85df16f12985e08a7de808c6db499d492550	918d66eba6b08e3cbd2707ad031df51eb1c14fa5	ST000880	AN001436	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Plus Orbitrap	Orbitrap	ESI	POSITIVE
3daeb7598dd01d7ba5db81432945cb9a6476e08e	dd26158e6162774cc17d52b1f44eebdf8a6b1cd7	ST000881	AN001437	Reversed phase NEGATIVE ION MODE	MS	Agilent 6510 QTOF	QTOF	ESI	NEGATIVE
79d59d5b663ae82f5ce9718b192b44c3af90c4c8	78c1dac88e7039d4d412260336d993a20c3a8eb6	ST000882	AN001438	Reversed phase NEGATIVE ION MODE	MS	Agilent 6224 TOF	TOF	ESI	NEGATIVE
bad793482fa7683ea0e450b9855fa52765421d5b	78c1dac88e7039d4d412260336d993a20c3a8eb6	ST000882	AN001439	Reversed phase POSITIVE ION MODE	MS	Agilent 6224 TOF	TOF	ESI	POSITIVE
265fe3efc1376ccf58dd7dc3b18b32e56d1c1066	f9e274a9a194ee34a35bd35397b5f21c7de88ce6	ST000883	AN001440	GC POSITIVE ION MODE	MS	Leco Pegasus 4D GCxGC TOF	GC x GC-TOF	EI	POSITIVE
55e0dbd77fc96bfec96480877d5cf74d7e8527d7	6ea8bb0ef4934e2daa058009f249764b9d4c6c32	ST000884	AN001441	GC POSITIVE ION MODE	MS	Leco Pegasus III GC TOF	GC-TOF	EI	POSITIVE
